SYMBOL	TRANSCRIPT	COHORT	CANCER_TYPE	MUTATIONS	SAMPLES_COHORT	ALL_METHODS	SIG_METHODS	QVALUE_COMBINATION	QVALUE_CGC_COMBINATION	RANKING	TIER	ROLE	CGC_GENE	TIER_CGC	CGC_CANCER_GENE	SIGNATURE9	SIGNATURE10	WARNING_EXPRESSION	WARNING_GERMLINE	SAMPLES_3MUTS	OR_WARNING	WARNING_ARTIFACT	KNOWN_ARTIFACT	NUM_PAPERS	WARNING_ENSEMBL_TRANSCRIPTS	DRIVER	FILTER
TICRR	ENST00000268138	CBIOP_WXS_PRAD_BROAD_2013	PRAD	2.0	45	oncodrivefml	combination	0.0168321343919989		64.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TIE1	ENST00000372476	HARTWIG_WGS_BRCA_2023	BRCA	11.0	826	smregions	combination	0.0467307383037864		79.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TIE1	ENST00000372476	ICGC_WGS_HCC_LICA_CN_VARSCAN_2019	HCC	3.0	24	smregions,cbase,mutpanning	combination	0.0047064331435932		25.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TIE1	ENST00000372476	ICGC_WGS_LUSC_LUSC_KR_2019	LUSC	5.0	30	smregions	combination	0.3339957492754314		141.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TIE1	ENST00000372476	ICGC_WGS_MEL_SKCA_BR_2019	MEL	3.0	35	mutpanning,hotmaps	combination	0.0311587577530251		53.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TIMD4	ENST00000274532	CBIOP_WXS_SKCM_BROAD	MEL	2.0	88	oncodrivefml	combination	0.0384582703094047		123.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TIMELESS	ENST00000553532	PCAWG_WGS_KIDNEY_RCC	CCRCC	6.0	143	dndscv,mutpanning	combination	0.0013871955499326		52.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	7.0	False	False	No driver
TIMM23	ENST00000580018	ICGC_WXS_AML_LAML_KR_VARSCAN_2019	AML	4.0	67	dndscv	combination	0.0671745378447404		107.0	4	Act	False		False	0.0	0.0	False	False	1.0	False	False	False	0.0	False	False	No driver
TIMM44	ENST00000270538	TCGA_WXS_WDTC	WDTC	2.0	488	oncodrivefml,dndscv	oncodrivefml	0.0012603838071508		28.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TIMM9	ENST00000395159	CBIOP_WXS_LUAD_ONCOSG_2020	LUAD	2.0	302	dndscv	combination	0.0010994485538821		41.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TIPIN	ENST00000261881	OTHER_WGS_PBCA_DE_MB	MBL	3.0	148	oncodriveclustl,dndscv,smregions,hotmaps	dndscv,smregions	0.0001295184560951		9.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	True	Lack of literature evidence
TIPIN	ENST00000261881	ICGC_WGS_MLYM_MALY_DE_AD_2019	MLYM	2.0	116	oncodriveclustl	combination	0.0161029477593613		45.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TIPIN	ENST00000261881	OTHER_WGS_PBCA_DE_PIA	PAST	7.0	439	oncodriveclustl,dndscv,smregions,mutpanning,hotmaps	oncodriveclustl,dndscv,smregions,mutpanning,hotmaps	6.576687810935392e-15		19.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	True	Lack of literature evidence
TJAP1	ENST00000372449	CPTAC_WXS_UCEC_2020	UCEC	2.0	101	oncodrivefml,oncodriveclustl,dndscv	combination	0.0111828045812404		42.0	1	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TJP1	ENST00000614355	ICGC_WXS_AML_LAML_KR_2019	AML	4.0	50	oncodriveclustl	oncodriveclustl	0.013748161150443		84.0	1	ambiguous	False		False	0.0	0.0	False	False	0.0	False	False	False	1.0	False	False	No driver
TJP1	ENST00000614355	CBIOP_WXS_BRCA_MBCP_PRY_NOTREAT_2020	BRCA	2.0	37	dndscv	combination	0.0068188036363248		54.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	1.0	False	False	No driver
TJP1	ENST00000614355	CBIOP_WXS_DLBC_BROAD_2012	DLBCLNOS	3.0	58	oncodrivefml,cbase	combination	0.0006224615221062		39.0	1	LoF	False		False	0.3333333333333333	0.0	False	False	0.0	False	False	False	1.0	False	False	No driver
TJP1	ENST00000614355	TCGA_WXS_HCC	HCC	7.0	360	cbase	cbase	0.0505706540505883		150.0	4	LoF	False		False	0.4285714285714285	0.0	False	False	0.0	False	False	False	1.0	False	False	No driver
TJP2	ENST00000377245	PCAWG_WGS_CERVIX_SCC	CESC	2.0	18	mutpanning	combination	0.002653243206198		72.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	1.0	False	False	No driver
TJP2	ENST00000377245	TCGA_WXS_PRAD	PRAD	5.0	494	cbase	combination	0.0025866853924621		113.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	1.0	False	False	No driver
TJP3	ENST00000541714	CBIOP_WXS_LUAD_ONCOSG_2020	LUAD	2.0	302	oncodrivefml	combination	0.0601248644849254		66.0	4	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TKTL2	ENST00000280605	CBIOP_WXS_LUAD_BROAD	LUAD	7.0	159	smregions	combination	0.0058977955634146		63.0	3	Act	False		False	0.0	0.0	True	False	0.0	False	False	False	1.0	False	False	No driver
TKTL2	ENST00000280605	CBIOP_WXS_SCLC_CLCGP	SCLC	7.0	29	dndscv,cbase,mutpanning	cbase	1.2993283513153054e-05		4.0	1	LoF	False		False	0.0	0.0	True	False	0.0	False	False	False	1.0	False	False	No driver
TKTL2	ENST00000280605	HARTWIG_WGS_SCLC_2023	SCLC	8.0	52	dndscv	combination	0.0027100885771345		104.0	3	Act	False		False	0.0	0.0	True	False	0.0	False	False	False	1.0	False	False	No driver
TLCD3B	ENST00000380495	PCAWG_WGS_SKIN_MELANOMA	MEL	3.0	107	oncodrivefml	combination	0.0086050262407245		126.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TLE1	ENST00000376499	TCGA_WXS_BRCA	BRCA	8.0	1009	smregions	smregions	0.0407381958163381		38.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	15.0	False	False	No driver
TLE1	ENST00000376499	HARTWIG_WGS_STOMACH_2023	STOMACH	3.0	45	dndscv	combination	0.0333333097523425		112.0	3	ambiguous	False		False	0.0	0.0	False	False	0.0	False	False	False	15.0	False	False	No driver
TLE7	ENST00000561754	HARTWIG_WGS_NSCLC_2023	NSCLC	10.0	510	oncodriveclustl	combination	0.1688128179348817		74.0	4	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TLE7	ENST00000561754	HARTWIG_WGS_SCLC_2023	SCLC	2.0	52	oncodrivefml	combination	0.0917302130459895		66.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TLL1	ENST00000061240	ICGC_WXS_AML_LAML_KR_2019	AML	4.0	50	oncodriveclustl,dndscv,smregions,cbase,hotmaps	oncodriveclustl,smregions	5.839919906775374e-07		7.0	1	Act	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	True	Warning expression
TLL1	ENST00000061240	CBIOP_WXS_ESCA_BROAD	ESCA	12.0	146	smregions,mutpanning	mutpanning	1.1064870134316756e-06		53.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TLL1	ENST00000061240	HARTWIG_WGS_ESCC_2023	ESCC	7.0	140	oncodrivefml,cbase	oncodrivefml,cbase	3.035459682008856e-07		15.0	1	LoF	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	True	Warning expression
TLL1	ENST00000061240	HARTWIG_WGS_GB_2023	GB	3.0	88	smregions,cbase	smregions	0.0006733901108154		51.0	1	LoF	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	False	No driver
TLL1	ENST00000061240	PCAWG_WGS_CNS_GBM	GBM	2.0	39	oncodrivefml,cbase	combination	0.0011634778810149		32.0	1	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TLL1	ENST00000061240	TCGA_WXS_GBM	GBM	8.0	391	hotmaps	combination	0.0187909239870483		48.0	1	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TLL1	ENST00000061240	CBIOP_WGS_STAD_ONCOSG_2018	STAD	9.0	147	cbase	combination	0.0013387268101134		126.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TLL2	ENST00000357947	PCAWG_WGS_KIDNEY_RCC	CCRCC	2.0	143	oncodrivefml	combination	0.0007533450031903		94.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	1.0	False	False	No driver
TLN1	ENST00000314888	CBIOP_WXS_ANGS_TREATED_2020	ANGS	3.0	37	oncodrivefml,cbase	combination	0.0064077474942305		125.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	1.0	False	False	No driver
TLN1	ENST00000314888	ICGC_WXS_BLCA_BLCA_CN_2019	BLCA	5.0	103	hotmaps	hotmaps	0.0094515435951408		37.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	1.0	False	False	No driver
TLN1	ENST00000314888	TCGA_WXS_PRCC	PRCC	9.0	276	mutpanning	combination	0.0116686868524249		119.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	1.0	False	False	No driver
TLN1	ENST00000314888	CBIOP_WXS_SCLC_UCOLOGNE_2015	SCLC	6.0	107	smregions	combination	0.0262622485709919		82.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	1.0	False	False	No driver
TLN2	ENST00000636159	CBIOP_WXS_ANGS_TREATED_2020	ANGS	3.0	37	oncodrivefml,cbase,mutpanning	oncodrivefml,cbase	1.914797142446448e-05		121.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	True	Lack of literature evidence
TLN2	ENST00000636159	PEDCBIOP_WXS_BLY_PRY	BL	2.0	15	oncodrivefml,cbase	cbase	0.0015259636817977		47.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TLN2	ENST00000636159	CPTAC_WXS_BRCA_2020	BRCA	6.0	127	cbase,mutpanning	combination	0.0007793860874143		58.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TLN2	ENST00000636159	ICGC_WXS_CLLSLL_CLLE_ES_2019	CLLSLL	2.0	68	oncodrivefml,cbase	combination	0.0103736490421492		29.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TLNRD1	ENST00000267984	CGCI_WGS_CESC_2020	CESC	4.0	120	oncodriveclustl	combination	0.222121282616326		127.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	4.0	False	False	No driver
TLR10	ENST00000308973	CPTAC_WXS_LUAD_2020	LUAD	2.0	110	oncodriveclustl	combination	0.3444908262683182		103.0	4	ambiguous	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TLR2	ENST00000642700	CBIOP_WXS_CLL_IUOPA_2015	CLLSLL	2.0	506	oncodriveclustl	combination	0.0399620625657335		47.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	5.0	False	False	No driver
TLR2	ENST00000642700	ICGC_WXS_CLLSLL_CLLE_ES_2019	CLLSLL	3.0	68	oncodriveclustl	oncodriveclustl	0.0017812835823824		39.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	5.0	False	False	No driver
TLR2	ENST00000642700	HARTWIG_WGS_GB_2023	GB	3.0	88	cbase	combination	0.0107241861128201		87.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	5.0	False	False	No driver
TLR2	ENST00000642700	ICGC_WXS_HCC_LICA_CN_VARSCAN_2019	HCC	2.0	175	oncodrivefml,dndscv	combination	0.0001117959522394		62.0	1	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	5.0	False	False	No driver
TLR2	ENST00000642700	PCAWG_WGS_CNS_MEDULLO	MBL	2.0	141	dndscv,cbase	combination	0.01210545695326		71.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	5.0	False	False	No driver
TLR4	ENST00000355622	TCGA_WXS_BRCA	BRCA	17.0	1009	dndscv,cbase	cbase	0.0002470964758836		74.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	11.0	False	False	No driver
TLR4	ENST00000355622	CBIOP_WXS_CSCC_UCSF_2018	CSCC	20.0	83	dndscv	combination	0.0320601844583574		75.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	11.0	False	False	No driver
TLR4	ENST00000355622	CBIOP_WXS_LUAD_VALLEN_2018	LUAD	6.0	47	dndscv,mutpanning	combination	0.0387177847679103		88.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	11.0	False	False	No driver
TLR4	ENST00000355622	CPTAC_WXS_LUAD_2020	LUAD	11.0	110	dndscv,mutpanning	dndscv	5.5330403632117246e-06		10.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	11.0	False	False	No driver
TLR4	ENST00000355622	PCAWG_WGS_STOMACH_ADENOCA	STAD	4.0	68	dndscv	combination	0.0126608181036467		85.0	3	Act	False		False	0.5	0.0	False	False	0.0	False	False	False	11.0	False	False	No driver
TLR4	ENST00000355622	TCGA_WXS_STAD	STAD	26.0	436	dndscv,smregions	dndscv	0.0028207948527806		46.0	1	Act	False		False	0.0384615384615384	0.0	False	False	0.0	False	False	False	11.0	False	False	No driver
TLR4	ENST00000355622	HARTWIG_WGS_STOMACH_2023	STOMACH	5.0	45	oncodriveclustl	combination	0.004920684170647		135.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	11.0	False	False	No driver
TLR4	ENST00000355622	HARTWIG_WGS_WDTC_2023	WDTC	2.0	24	oncodrivefml,oncodriveclustl	combination	0.0012936310635381		44.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	11.0	False	False	No driver
TLR6	ENST00000508254	CBIOP_WGS_PRAD_EURUROL_2017	PRAD	2.0	65	oncodrivefml	combination	0.0036901927630631		19.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TLR7	ENST00000380659	CBIOP_WXS_BLCA_DFARBER_MSKCC_2014	BLCA	3.0	50	oncodrivefml,smregions	smregions	3.4059882926831752e-06		11.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TLR7	ENST00000380659	CGCI_WGS_CESC_2020	CESC	3.0	120	oncodrivefml,dndscv,cbase,mutpanning	combination	2.5407180231168765e-06		6.0	1	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TLR8	ENST00000218032	HARTWIG_WGS_SKCM_2023	SKCM	18.0	299	hotmaps	combination	0.0882960206748099		44.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	1.0	False	False	No driver
TM6SF1	ENST00000322019	ICGC_WXS_HCC_LICA_CN_VARSCAN_2019	HCC	7.0	175	dndscv	combination	3.4924086975540254e-05		79.0	1	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TM9SF2	ENST00000376387	CPTAC_WXS_CCRCC_2020	CCRCC	4.0	110	dndscv	combination	0.0122388272333531		84.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	7.0	False	False	No driver
TM9SF2	ENST00000376387	HARTWIG_WGS_CHOL_2023	CHOL	3.0	80	dndscv,mutpanning	combination	0.0003975867071462		24.0	1	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	7.0	False	False	No driver
TM9SF3	ENST00000371142	HARTWIG_WGS_COADREAD_2023	COADREAD	4.0	528	oncodrivefml	oncodrivefml	0.2210438344233179		101.0	4	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TM9SF3	ENST00000371142	PCAWG_WGS_STOMACH_ADENOCA	STAD	2.0	68	dndscv	combination	0.0070754742501141		98.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TM9SF4	ENST00000398022	HARTWIG_WGS_COADREAD_2023	COADREAD	3.0	528	oncodrivefml	combination	0.0057774750644479		109.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	2.0	False	False	No driver
TMA16	ENST00000358572	CBIOP_WXS_BLCA_UTUC_IGBMC_2021	BLCA	2.0	30	dndscv	combination	0.184683825510013		17.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMC1	ENST00000297784	STJUDE_WGS_D_NB_2018	NBL	2.0	48	dndscv	combination	0.0941092420699045		33.0	4	Act	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	False	No driver
TMC1	ENST00000297784	PCAWG_WGS_THY_ADENOCA	WDTC	2.0	48	oncodrivefml,dndscv,cbase	combination	0.0010158412490085		7.0	1	Act	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	False	No driver
TMC3	ENST00000359440	CBIOP_WXS_SKCM_BROAD	MEL	5.0	88	mutpanning	combination	0.0130676848867321		104.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMC3	ENST00000359440	HARTWIG_WGS_SKCM_2023	SKCM	17.0	299	oncodrivefml	combination	0.0465901228675713		105.0	3	LoF	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	False	No driver
TMC5	ENST00000542583	ICGC_WXS_GBM_GBM_CN_2019	GBM	2.0	78	oncodrivefml	combination	0.0046035749347096		54.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMC5	ENST00000542583	TCGA_WXS_MEL	MEL	92.0	466	oncodriveclustl	oncodriveclustl	0.2373327567273786		194.0	4	ambiguous	False		False	0.0	0.0	False	False	2.0	False	False	False	0.0	False	False	No driver
TMC5	ENST00000542583	HARTWIG_WGS_SKCM_2023	SKCM	36.0	299	oncodriveclustl	combination	0.1444499736430438		124.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMC6	ENST00000590602	CPTAC_WXS_BRCA_2020	BRCA	2.0	127	oncodrivefml	combination	0.4280694532582225		105.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	28.0	False	False	No driver
TMC6	ENST00000590602	ICGC_WGS_BRCA_BRCA_EU_2019	BRCA	3.0	483	oncodrivefml	oncodrivefml	3.7366129155009286e-05		70.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	28.0	False	False	No driver
TMC6	ENST00000590602	PCAWG_WGS_BREAST_ADENOCA	BRCA	3.0	195	oncodrivefml	combination	0.0121413524180301		98.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	28.0	False	False	No driver
TMC6	ENST00000590602	TCGA_WXS_PRCC	PRCC	3.0	276	oncodrivefml	combination	0.0261187219212573		93.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	28.0	False	False	No driver
TMCO3	ENST00000434316	ICGC_WXS_AML_LAML_KR_2019	AML	2.0	50	oncodrivefml,oncodriveclustl,cbase	oncodriveclustl	1.7675830584476616e-05		34.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMCO3	ENST00000434316	CBIOP_WXS_LUAD_VALLEN_2018	LUAD	4.0	47	mutpanning	combination	0.0538080509723628		140.0	4	ambiguous	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMCO3	ENST00000434316	TARGET_WGS_NBL_US	NBL	4.0	212	oncodrivefml	combination	0.0002608332336603		63.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMCO4	ENST00000294543	TCGA_WXS_BLCA	BLCA	13.0	411	mutpanning	mutpanning	0.0014635700739336		132.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMCO4	ENST00000294543	HARTWIG_WGS_BRCA_2023	BRCA	6.0	826	oncodriveclustl,dndscv	combination	0.000109427532555		50.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMCO6	ENST00000394671	TCGA_WXS_BLCA	BLCA	3.0	411	oncodrivefml	oncodrivefml	2.537393797020938e-07		44.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMED8	ENST00000216468	CBIOP_WXS_BLCA_VALLEN_2018	BLCA	3.0	27	dndscv	combination	0.0003877977535024		127.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMEM108	ENST00000321871	CPTAC_WXS_CCRCC_2020	CCRCC	4.0	110	dndscv	combination	0.0012822090937125		75.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMEM108	ENST00000321871	CBIOP_WXS_HNSC_VALLEN_2018	HNSC	2.0	12	oncodrivefml	combination	0.0034993850813005		111.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMEM117	ENST00000266534	STJUDE_WGS_D_ALL_2018	ALL	3.0	278	dndscv,cbase	combination	4.2684650172471546e-05		26.0	1	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMEM117	ENST00000266534	PEDCBIOP_WXS_MBL_GP4_PRY	MBL	2.0	97	oncodrivefml	combination	0.0030941755196583		49.0	1	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMEM121B	ENST00000331437	PCAWG_WGS_BLADDER_TCC	BLCA	3.0	23	dndscv,mutpanning	combination	0.0008703197988032		16.0	1	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMEM121B	ENST00000331437	TCGA_WXS_BLCA	BLCA	2.0	411	oncodrivefml	combination	0.0001769702272703		54.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMEM121B	ENST00000331437	ICGC_WGS_HCC_LICA_FR_2019	HCC	3.0	32	mutpanning	combination	0.0051330386816854		37.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMEM130	ENST00000339375	CPTAC_WXS_LUSC_2020	LUSC	3.0	108	cbase	combination	0.003389917423191		89.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMEM131	ENST00000186436	ICGC_WXS_GBM_GBM_CN_2019	GBM	2.0	78	oncodrivefml,cbase,mutpanning	combination	3.446081711728966e-05		10.0	1	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMEM131	ENST00000186436	ICGC_WGS_MEL_MELA_AU_2019	MEL	10.0	75	mutpanning	combination	0.0018970852016549		22.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMEM131L	ENST00000409959	TCGA_WXS_PRCC	PRCC	5.0	276	oncodrivefml	combination	0.0104833250941951		93.0	3	LoF	False		False	0.2	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMEM131L	ENST00000409959	HARTWIG_WGS_SOFT_TISSUE_2023	SOFT_TISSUE	2.0	58	oncodrivefml	combination	0.0717537813917421		31.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMEM132A	ENST00000453848	CBIOP_WXS_VSC_CUK_2018	VULVA	2.0	15	oncodrivefml,cbase,mutpanning	combination	0.0010327880281146		30.0	1	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMEM132B	ENST00000682704	ICGC_WXS_BRCA_BRCA_UK_2019	BRCA	5.0	95	oncodriveclustl	combination	0.0001390963031695		104.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMEM132B	ENST00000682704	TCGA_WXS_HNSC	HNSC	15.0	502	oncodriveclustl	combination	0.0207441696568419		47.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMEM132B	ENST00000682704	CBIOP_WXS_LUAD_BROAD	LUAD	11.0	159	cbase	cbase	2.423002170542067e-07		16.0	1	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMEM132B	ENST00000682704	HARTWIG_WGS_OVT_2023	OVT	5.0	174	smregions	combination	0.2836171913588981		26.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMEM132B	ENST00000682704	HARTWIG_WGS_READ_2023	READ	3.0	54	cbase	combination	0.0054343163322068		133.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
TMEM132C	ENST00000435159	HARTWIG_WGS_BLCA_2023	BLCA	14.0	144	dndscv,cbase,mutpanning	cbase	3.0249386638475655e-10		18.0	1	LoF	False		False	0.0	0.0	False	False	0.0	False	True	False	0.0	False	False	No driver
TMEM132C	ENST00000435159	TCGA_WXS_BRCA	BRCA	18.0	1009	oncodriveclustl	combination	0.4244051675114886		91.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	True	False	0.0	False	False	No driver
