source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition
Q9BZL6	Q9Y5J3	PRKD2	HEY1	True	False	False	False	False	False
Q9Y572	P62829	RIPK3	RPL23	True	False	False	False	False	False
Q99759	O60925	MAP3K3	PFDN1	True	False	False	False	False	False
O14920	P04350	IKBKB	TUBB4A	True	False	False	False	False	False
O14920	Q13509	IKBKB	TUBB3	True	False	False	False	False	False
Q13546	P62829	RIPK1	RPL23	True	False	False	False	False	False
P09619	Q96B97	PDGFRB	SH3KBP1	True	False	False	False	False	False
Q13352	H3BM21	ITGB3BP	H3BM21	True	False	False	False	False	False
Q99759	Q9NQP4	MAP3K3	PFDN4	True	False	False	False	False	False
Q99759	Q99471	MAP3K3	PFDN5	True	False	False	False	False	False
Q99759	P17858	MAP3K3	PFKL	True	False	False	False	False	False
Q99759	P25705	MAP3K3	ATP5F1A	True	False	False	False	False	False
P78527	Q99759	PRKDC	MAP3K3	True	False	False	False	False	False
O15111	P35580	CHUK	MYH10	True	False	False	False	False	False
O15111	P35579	CHUK	MYH9	True	False	False	False	False	False
Q13233	Q9BUF5	MAP3K1	TUBB6	True	False	False	False	False	False
O43353	P63261	RIPK2	ACTG1	True	False	False	False	False	False
Q9UHD2	P52272	TBK1	HNRNPM	True	False	False	False	False	False
Q99759	P36873	MAP3K3	PPP1CC	True	False	False	False	False	False
Q99759	P62136	MAP3K3	PPP1CA	True	False	False	False	False	False
Q99759	P30154	MAP3K3	PPP2R1B	True	False	False	False	False	False
Q99759	P30153	MAP3K3	PPP2R1A	True	False	False	False	False	False
Q9Y572	P60660	RIPK3	MYL6	True	False	False	False	False	False
P11274	P20020	BCR	ATP2B1	True	False	False	False	False	False
O14920	P38646	IKBKB	HSPA9	True	False	False	False	False	False
Q99558	Q9UNE7	MAP3K14	STUB1	True	False	False	False	False	False
P52272	O00141	HNRNPM	SGK1	True	False	False	False	False	False
Q9Y572	P35580	RIPK3	MYH10	True	False	False	False	False	False
O43353	P0DPH7	RIPK2	TUBA3C	True	False	False	False	False	False
O15111	P52907	CHUK	CAPZA1	True	False	False	False	False	False
Q13233	Q71UM5	MAP3K1	RPS27L	True	False	False	False	False	False
Q15118	Q99814	PDK1	EPAS1	True	False	False	False	False	False
Q9Y572	P08238	RIPK3	HSP90AB1	True	False	False	False	False	False
Q13233	P11021	MAP3K1	HSPA5	True	False	False	False	False	False
Q99759	P11021	MAP3K3	HSPA5	True	False	False	False	False	False
Q9Y572	P0DPH7	RIPK3	TUBA3C	True	False	False	False	False	False
Q9Y572	P62879	RIPK3	GNB2	True	False	False	False	False	False
Q9Y572	Q9GZS3	RIPK3	SKIC8	True	False	False	False	False	False
Q99558	P62861	MAP3K14	FAU	True	False	False	False	False	False
Q8NB16	P40425	MLKL	PBX2	True	False	False	False	False	False
O43353	P11142	RIPK2	HSPA8	True	False	False	False	False	False
Q13233	P40939	MAP3K1	HADHA	True	False	False	False	False	False
Q99759	P58107	MAP3K3	EPPK1	True	False	False	False	False	False
Q13233	P58107	MAP3K1	EPPK1	True	False	False	False	False	False
O14920	P34931	IKBKB	HSPA1L	True	False	False	False	False	False
Q99759	Q02809	MAP3K3	PLOD1	True	False	False	False	False	False
O15111	P60660	CHUK	MYL6	True	False	False	False	False	False
O15111	O94832	CHUK	MYO1D	True	False	False	False	False	False
Q99759	P49327	MAP3K3	FASN	True	False	False	False	False	False
Q13233	P49327	MAP3K1	FASN	True	False	False	False	False	False
Q9BZL6	Q9BQQ3	PRKD2	GORASP1	True	False	False	False	False	False
O15111	P0DPH7	CHUK	TUBA3C	True	False	False	False	False	False
Q99759	Q13576	MAP3K3	IQGAP2	True	False	False	False	False	False
Q99558	P11142	MAP3K14	HSPA8	True	False	False	False	False	False
Q13233	P17066	MAP3K1	HSPA6	True	False	False	False	False	False
Q99759	P17066	MAP3K3	HSPA6	True	False	False	False	False	False
O43353	O94832	RIPK2	MYO1D	True	False	False	False	False	False
Q13233	P56192	MAP3K1	MARS1	True	False	False	False	False	False
O43353	P35579	RIPK2	MYH9	True	False	False	False	False	False
O15111	P06753	CHUK	TPM3	True	False	False	False	False	False
Q9UHD2	P25705	TBK1	ATP5F1A	True	False	False	False	False	False
O14920	Q07021	IKBKB	C1QBP	True	False	False	False	False	False
Q99759	Q9BVA1	MAP3K3	TUBB2B	True	False	False	False	False	False
Q9Y572	P06753	RIPK3	TPM3	True	False	False	False	False	False
Q9Y572	P09493	RIPK3	TPM1	True	False	False	False	False	False
Q9Y572	P62873	RIPK3	GNB1	True	False	False	False	False	False
Q99759	P04899	MAP3K3	GNAI2	True	False	False	False	False	False
Q9P2K8	Q01844	EIF2AK4	EWSR1	True	False	False	False	False	False
P00533	P68431	EGFR	H3C3	True	False	False	False	False	False
Q13233	P50914	MAP3K1	RPL14	True	False	False	False	False	False
Q99558	O95816	MAP3K14	BAG2	True	False	False	False	False	False
Q99759	P11217	MAP3K3	PYGM	True	False	False	False	False	False
Q04206	P08670	RELA	VIM	True	False	False	False	False	False
P11274	P53618	BCR	COPB1	True	False	False	False	False	False
Q9Y478	P08559	PRKAB1	PDHA1	True	False	False	False	False	False
Q99759	Q9P0K7	MAP3K3	RAI14	True	False	False	False	False	False
Q9Y572	Q9UM54	RIPK3	MYO6	True	False	False	False	False	False
Q99759	O43175	MAP3K3	PHGDH	True	False	False	False	False	False
O43318	P11021	MAP3K7	HSPA5	True	False	False	False	False	False
Q99558	Q5JTH9	MAP3K14	RRP12	True	False	False	False	False	False
Q04771	P36896	ACVR1	ACVR1B	True	False	False	False	False	False
P31751	Q16543	AKT2	CDC37	True	False	False	False	False	False
P11274	Q00610	BCR	CLTC	True	False	False	False	False	False
O43318	Q9BVA1	MAP3K7	TUBB2B	True	False	False	False	False	False
O43318	P07814	MAP3K7	EPRS1	True	False	False	False	False	False
Q99558	P50914	MAP3K14	RPL14	True	False	False	False	False	False
Q8WZ42	P62736	TTN	ACTA2	True	False	False	False	False	False
Q99558	P25705	MAP3K14	ATP5F1A	True	False	False	False	False	False
Q9UHD2	P46782	TBK1	RPS5	True	False	False	False	False	False
Q99759	Q9H3G5	MAP3K3	CPVL	True	False	False	False	False	False
Q9Y572	Q06830	RIPK3	PRDX1	True	False	False	False	False	False
Q99558	P00367	MAP3K14	GLUD1	True	False	False	False	False	False
Q9H1R3	Q13233	MYLK2	MAP3K1	True	False	False	False	False	False
Q13546	P27708	RIPK1	CAD	True	False	False	False	False	False
Q99759	Q9BZF9	MAP3K3	UACA	True	False	False	False	False	False
Q99759	P48643	MAP3K3	CCT5	True	False	False	False	False	False
Q13233	P48643	MAP3K1	CCT5	True	False	False	False	False	False
O43318	P11142	MAP3K7	HSPA8	True	False	False	False	False	False
P53350	Q13885	PLK1	TUBB2A	True	False	False	False	False	False
Q99759	Q8IZP2	MAP3K3	ST13P4	True	False	False	False	False	False
P11274	Q9UDY2	BCR	TJP2	True	False	False	False	False	False
Q96RU7	Q02750	TRIB3	MAP2K1	True	False	False	False	False	False
O43318	P14868	MAP3K7	DARS1	True	False	False	False	False	False
Q99759	Q9NWS0	MAP3K3	PIH1D1	True	False	False	False	False	False
P0DP25	Q96PM5	CALM3	RCHY1	True	False	False	False	False	False
Q99759	Q9UM73	MAP3K3	ALK	True	False	False	False	False	False
Q99558	Q2NL82	MAP3K14	TSR1	True	False	False	False	False	False
Q9Y572	Q9BQI0	RIPK3	AIF1L	True	False	False	False	False	False
Q99759	Q00610	MAP3K3	CLTC	True	False	False	False	False	False
O43353	P06733	RIPK2	ENO1	True	False	False	False	False	False
Q96KB5	Q96AW1	PBK	VOPP1	True	False	False	False	False	False
Q9UHD2	P50991	TBK1	CCT4	True	False	False	False	False	False
Q99759	O43707	MAP3K3	ACTN4	True	False	False	False	False	False
Q14164	P0DMV8	IKBKE	HSPA1A	True	False	False	False	False	False
O43353	P17066	RIPK2	HSPA6	True	False	False	False	False	False
Q9UM73	P11387	ALK	TOP1	True	False	False	False	False	False
Q99759	O95831	MAP3K3	AIFM1	True	False	False	False	False	False
Q13233	O95831	MAP3K1	AIFM1	True	False	False	False	False	False
P78527	Q04206	PRKDC	RELA	True	False	False	False	False	False
P78527	Q01201	PRKDC	RELB	True	False	False	False	False	False
Q13233	P57678	MAP3K1	GEMIN4	True	False	False	False	False	False
P42345	P04637	MTOR	TP53	True	False	False	False	False	False
Q08431	H3BM21	MFGE8	H3BM21	True	False	False	False	False	False
Q9UHD2	P48643	TBK1	CCT5	True	False	False	False	False	False
Q9UHD2	P78371	TBK1	CCT2	True	False	False	False	False	False
Q99558	O95793	MAP3K14	STAU1	True	False	False	False	False	False
O43318	P0DPH7	MAP3K7	TUBA3C	True	False	False	False	False	False
P41279	Q05639	MAP3K8	EEF1A2	True	False	False	False	False	False
Q99558	P05455	MAP3K14	SSB	True	False	False	False	False	False
Q99759	P07948	MAP3K3	LYN	True	False	False	False	False	False
P15056	Q3ZCQ8	BRAF	TIMM50	True	False	False	False	False	False
O14936	Q9BZL6	CASK	PRKD2	True	False	False	False	False	False
Q9Y572	P78371	RIPK3	CCT2	True	False	False	False	False	False
P14543	H3BM21	NID1	H3BM21	True	False	False	False	False	False
Q99558	P23246	MAP3K14	SFPQ	True	False	False	False	False	False
Q13546	P38646	RIPK1	HSPA9	True	False	False	False	False	False
Q9UHD2	P49368	TBK1	CCT3	True	False	False	False	False	False
Q99558	P60709	MAP3K14	ACTB	True	False	False	False	False	False
Q99558	P62829	MAP3K14	RPL23	True	False	False	False	False	False
Q9UHD2	P11142	TBK1	HSPA8	True	False	False	False	False	False
Q99759	O15027	MAP3K3	SEC16A	True	False	False	False	False	False
P53355	Q9Y572	DAPK1	RIPK3	True	False	False	False	False	False
Q9Y572	P52907	RIPK3	CAPZA1	True	False	False	False	False	False
Q13233	P52272	MAP3K1	HNRNPM	True	False	False	False	False	False
Q13546	P0DMV8	RIPK1	HSPA1A	True	False	False	False	False	False
Q99558	P63261	MAP3K14	ACTG1	True	False	False	False	False	False
O43353	P60709	RIPK2	ACTB	True	False	False	False	False	False
Q9UHD2	Q9Y265	TBK1	RUVBL1	True	False	False	False	False	False
Q99558	Q00839	MAP3K14	HNRNPU	True	False	False	False	False	False
Q13233	Q15758	MAP3K1	SLC1A5	True	False	False	False	False	False
P51813	P04637	BMX	TP53	True	False	False	False	False	False
Q14164	P63261	IKBKE	ACTG1	True	False	False	False	False	False
Q99759	P62879	MAP3K3	GNB2	True	False	False	False	False	False
Q99558	P17844	MAP3K14	DDX5	True	False	False	False	False	False
Q9Y6R4	P29350	MAP3K4	PTPN6	True	False	False	False	False	False
Q9Y572	O14974	RIPK3	PPP1R12A	True	False	False	False	False	False
Q9UHD2	P62241	TBK1	RPS8	True	False	False	False	False	False
Q9Y572	P80723	RIPK3	BASP1	True	False	False	False	False	False
O43318	P04350	MAP3K7	TUBB4A	True	False	False	False	False	False
O43318	Q13509	MAP3K7	TUBB3	True	False	False	False	False	False
O15111	P07437	CHUK	TUBB	True	False	False	False	False	False
O43353	Q9BVA1	RIPK2	TUBB2B	True	False	False	False	False	False
Q9Y572	Q9UBI6	RIPK3	GNG12	True	False	False	False	False	False
Q13546	P34931	RIPK1	HSPA1L	True	False	False	False	False	False
Q9UHD2	P07195	TBK1	LDHB	True	False	False	False	False	False
Q9ULP9	Q4KMG0	TBC1D24	CDON	True	False	False	False	False	False
Q99558	P09651	MAP3K14	HNRNPA1	True	False	False	False	False	False
P51813	Q13480	BMX	GAB1	True	False	False	False	False	False
Q99759	O43592	MAP3K3	XPOT	True	False	False	False	False	False
Q13233	P60709	MAP3K1	ACTB	True	False	False	False	False	False
Q99759	P60709	MAP3K3	ACTB	True	False	False	False	False	False
Q13233	P62306	MAP3K1	SNRPF	True	False	False	False	False	False
Q9Y572	Q05639	RIPK3	EEF1A2	True	False	False	False	False	False
Q9ULP9	Q92859	TBC1D24	NEO1	True	False	False	False	False	False
Q9Y572	P31689	RIPK3	DNAJA1	True	False	False	False	False	False
O14920	P35580	IKBKB	MYH10	True	False	False	False	False	False
O43353	P0DMV8	RIPK2	HSPA1A	True	False	False	False	False	False
Q9UHD2	Q99832	TBK1	CCT7	True	False	False	False	False	False
Q9Y572	Q00325	RIPK3	SLC25A3	True	False	False	False	False	False
Q13233	P51571	MAP3K1	SSR4	True	False	False	False	False	False
Q99558	P60866	MAP3K14	RPS20	True	False	False	False	False	False
Q99558	P62269	MAP3K14	RPS18	True	False	False	False	False	False
P04004	H3BM21	VTN	H3BM21	True	False	False	False	False	False
Q99558	P62266	MAP3K14	RPS23	True	False	False	False	False	False
Q99558	P62847	MAP3K14	RPS24	True	False	False	False	False	False
Q99558	P25398	MAP3K14	RPS12	True	False	False	False	False	False
Q99558	P46783	MAP3K14	RPS10	True	False	False	False	False	False
Q99558	P62241	MAP3K14	RPS8	True	False	False	False	False	False
Q99558	P46781	MAP3K14	RPS9	True	False	False	False	False	False
P41279	O96019	MAP3K8	ACTL6A	True	False	False	False	False	False
Q99558	P62249	MAP3K14	RPS16	True	False	False	False	False	False
Q99558	P08708	MAP3K14	RPS17	True	False	False	False	False	False
Q99558	P62244	MAP3K14	RPS15A	True	False	False	False	False	False
Q9UHD2	P26373	TBK1	RPL13	True	False	False	False	False	False
O14920	Q92922	IKBKB	SMARCC1	True	False	False	False	False	False
Q99558	P11021	MAP3K14	HSPA5	True	False	False	False	False	False
Q9BZL6	P08621	PRKD2	SNRNP70	True	False	False	False	False	False
P12931	Q9Y4J8	SRC	DTNA	True	False	False	False	False	False
Q99759	Q9UDY4	MAP3K3	DNAJB4	True	False	False	False	False	False
Q13233	P11142	MAP3K1	HSPA8	True	False	False	False	False	False
Q99759	P11142	MAP3K3	HSPA8	True	False	False	False	False	False
Q99558	P0DMV8	MAP3K14	HSPA1A	True	False	False	False	False	False
Q9UHD2	P17987	TBK1	TCP1	True	False	False	False	False	False
P41279	P0DMV8	MAP3K8	HSPA1A	True	False	False	False	False	False
Q99558	Q9BQ67	MAP3K14	GRWD1	True	False	False	False	False	False
Q99558	P39023	MAP3K14	RPL3	True	False	False	False	False	False
O14920	P11021	IKBKB	HSPA5	True	False	False	False	False	False
Q99558	P26373	MAP3K14	RPL13	True	False	False	False	False	False
Q99558	P27635	MAP3K14	RPL10	True	False	False	False	False	False
Q99558	P32969	MAP3K14	RPL9P7	True	False	False	False	False	False
Q99558	P62913	MAP3K14	RPL11	True	False	False	False	False	False
Q99558	P62424	MAP3K14	RPL7A	True	False	False	False	False	False
Q99558	P18124	MAP3K14	RPL7	True	False	False	False	False	False
Q99558	P35268	MAP3K14	RPL22	True	False	False	False	False	False
Q99558	P61313	MAP3K14	RPL15	True	False	False	False	False	False
Q99558	Q07020	MAP3K14	RPL18	True	False	False	False	False	False
Q99558	P61353	MAP3K14	RPL27	True	False	False	False	False	False
Q99558	P46776	MAP3K14	RPL27A	True	False	False	False	False	False
Q99558	P83731	MAP3K14	RPL24	True	False	False	False	False	False
Q9Y572	P0DP25	RIPK3	CALM3	True	False	False	False	False	False
Q9UHD2	P50990	TBK1	CCT8	True	False	False	False	False	False
Q99558	P62910	MAP3K14	RPL32	True	False	False	False	False	False
Q13546	P63261	RIPK1	ACTG1	True	False	False	False	False	False
O43318	P60709	MAP3K7	ACTB	True	False	False	False	False	False
Q99558	Q08211	MAP3K14	DHX9	True	False	False	False	False	False
Q99558	P23396	MAP3K14	RPS3	True	False	False	False	False	False
Q99558	P62753	MAP3K14	RPS6	True	False	False	False	False	False
Q99558	P46782	MAP3K14	RPS5	True	False	False	False	False	False
Q99558	P62701	MAP3K14	RPS4X	True	False	False	False	False	False
Q99558	P61247	MAP3K14	RPS3A	True	False	False	False	False	False
Q9Y572	Q9Y230	RIPK3	RUVBL2	True	False	False	False	False	False
Q99558	P05387	MAP3K14	RPLP2	True	False	False	False	False	False
O43353	P04406	RIPK2	GAPDH	True	False	False	False	False	False
P78527	O00221	PRKDC	NFKBIE	True	False	False	False	False	False
Q99759	P61758	MAP3K3	VBP1	True	False	False	False	False	False
O14920	P63261	IKBKB	ACTG1	True	False	False	False	False	False
Q9NYY3	Q9Y2H0	PLK2	DLGAP4	True	False	False	False	False	False
Q99759	P0CG48	MAP3K3	UBC	True	False	False	False	False	False
Q99759	P62987	MAP3K3	UBA52	True	False	False	False	False	False
Q13233	Q3ZCM7	MAP3K1	TUBB8	True	False	False	False	False	False
Q99558	P61224	MAP3K14	RAP1B	True	False	False	False	False	False
Q14164	P15924	IKBKE	DSP	True	False	False	False	False	False
O43293	Q96RI0	DAPK3	F2RL3	True	False	False	False	False	False
Q14164	P0DP23	IKBKE	CALM1	True	False	False	False	False	False
Q99558	P54136	MAP3K14	RARS1	True	False	False	False	False	False
Q99558	P04406	MAP3K14	GAPDH	True	False	False	False	False	False
Q9UHD2	P0DPH7	TBK1	TUBA3C	True	False	False	False	False	False
Q99759	P55072	MAP3K3	VCP	True	False	False	False	False	False
Q99759	P08670	MAP3K3	VIM	True	False	False	False	False	False
Q99759	P62873	MAP3K3	GNB1	True	False	False	False	False	False
Q99759	Q9BUF5	MAP3K3	TUBB6	True	False	False	False	False	False
Q08881	Q13283	ITK	G3BP1	True	False	False	False	False	False
O60674	Q13283	JAK2	G3BP1	True	False	False	False	False	False
Q99759	P56192	MAP3K3	MARS1	True	False	False	False	False	False
Q13233	P00367	MAP3K1	GLUD1	True	False	False	False	False	False
Q9UHD2	P23246	TBK1	SFPQ	True	False	False	False	False	False
Q99759	P23508	MAP3K3	MCC	True	False	False	False	False	False
Q14164	P31943	IKBKE	HNRNPH1	True	False	False	False	False	False
Q14164	P17858	IKBKE	PFKL	True	False	False	False	False	False
O14920	P0DPH7	IKBKB	TUBA3C	True	False	False	False	False	False
Q99558	P38646	MAP3K14	HSPA9	True	False	False	False	False	False
Q9NYY3	O95163	PLK2	ELP1	True	False	False	False	False	False
Q96RU7	O14733	TRIB3	MAP2K7	True	False	False	False	False	False
Q99558	O76021	MAP3K14	RSL1D1	True	False	False	False	False	False
O43318	P23396	MAP3K7	RPS3	True	False	False	False	False	False
Q99759	P62979	MAP3K3	RPS27A	True	False	False	False	False	False
Q99759	P42677	MAP3K3	RPS27	True	False	False	False	False	False
Q99759	P62249	MAP3K3	RPS16	True	False	False	False	False	False
Q9Y572	Q00610	RIPK3	CLTC	True	False	False	False	False	False
O43318	O43809	MAP3K7	NUDT21	True	False	False	False	False	False
Q99759	O94763	MAP3K3	URI1	True	False	False	False	False	False
Q99759	O00165	MAP3K3	HAX1	True	False	False	False	False	False
Q13233	Q9NZL4	MAP3K1	HSPBP1	True	False	False	False	False	False
Q99558	P10412	MAP3K14	H1-4	True	False	False	False	False	False
Q99759	P34932	MAP3K3	HSPA4	True	False	False	False	False	False
Q9Y572	Q9Y6U3	RIPK3	SCIN	True	False	False	False	False	False
Q9Y572	O00159	RIPK3	MYO1C	True	False	False	False	False	False
Q9Y572	Q3ZCQ8	RIPK3	TIMM50	True	False	False	False	False	False
Q99558	P41252	MAP3K14	IARS1	True	False	False	False	False	False
O43318	P31689	MAP3K7	DNAJA1	True	False	False	False	False	False
Q99759	Q9UHB6	MAP3K3	LIMA1	True	False	False	False	False	False
Q99759	P31151	MAP3K3	S100A7	True	False	False	False	False	False
Q99759	P05109	MAP3K3	S100A8	True	False	False	False	False	False
Q86UE4	Q04206	MTDH	RELA	True	False	False	False	False	False
Q13233	P31689	MAP3K1	DNAJA1	True	False	False	False	False	False
Q99759	P31689	MAP3K3	DNAJA1	True	False	False	False	False	False
O15111	P04350	CHUK	TUBB4A	True	False	False	False	False	False
O15111	Q13509	CHUK	TUBB3	True	False	False	False	False	False
Q13233	P62906	MAP3K1	RPL10A	True	False	False	False	False	False
Q9Y572	Q99832	RIPK3	CCT7	True	False	False	False	False	False
Q99759	P11441	MAP3K3	UBL4A	True	False	False	False	False	False
Q86Z02	O75400	HIPK1	PRPF40A	True	False	False	False	False	False
Q9Y572	P62258	RIPK3	YWHAE	True	False	False	False	False	False
Q9Y572	O00571	RIPK3	DDX3X	True	False	False	False	False	False
Q13233	P17987	MAP3K1	TCP1	True	False	False	False	False	False
P41279	P58107	MAP3K8	EPPK1	True	False	False	False	False	False
Q99759	Q12959	MAP3K3	DLG1	True	False	False	False	False	False
Q99759	P36776	MAP3K3	LONP1	True	False	False	False	False	False
Q9Y572	P48643	RIPK3	CCT5	True	False	False	False	False	False
Q9Y572	P08670	RIPK3	VIM	True	False	False	False	False	False
Q13233	O94832	MAP3K1	MYO1D	True	False	False	False	False	False
Q13233	P35580	MAP3K1	MYH10	True	False	False	False	False	False
P48729	P62495	CSNK1A1	ETF1	True	False	False	False	False	False
Q9Y572	P07437	RIPK3	TUBB	True	False	False	False	False	False
Q13233	P19338	MAP3K1	NCL	True	False	False	False	False	False
Q15118	Q13418	PDK1	ILK	True	False	False	False	False	False
Q99558	Q07021	MAP3K14	C1QBP	True	False	False	False	False	False
Q99759	Q9UBK9	MAP3K3	UXT	True	False	False	False	False	False
Q9BZL6	Q9Y483	PRKD2	MTF2	True	False	False	False	False	False
P41279	Q9Y265	MAP3K8	RUVBL1	True	False	False	False	False	False
Q13233	P0DPH7	MAP3K1	TUBA3C	True	False	False	False	False	False
Q86XS5	Q02763	ANGPTL5	TEK	True	False	False	False	False	False
O60307	Q9C0A0	MAST3	CNTNAP4	True	False	False	False	False	False
Q99759	Q9Y265	MAP3K3	RUVBL1	True	False	False	False	False	False
Q9Y572	P0CG48	RIPK3	UBC	True	False	False	False	False	False
Q9UHD2	P0DMV8	TBK1	HSPA1A	True	False	False	False	False	False
Q9Y572	P05141	RIPK3	SLC25A5	True	False	False	False	False	False
Q99558	Q9UM73	MAP3K14	ALK	True	False	False	False	False	False
Q13233	P46087	MAP3K1	NOP2	True	False	False	False	False	False
Q13546	P05141	RIPK1	SLC25A5	True	False	False	False	False	False
Q9Y572	P34931	RIPK3	HSPA1L	True	False	False	False	False	False
O00253	O75882	AGRP	ATRN	True	False	False	False	False	False
Q9UKU9	Q02763	ANGPTL2	TEK	True	False	False	False	False	False
Q9Y5C1	Q02763	ANGPTL3	TEK	True	False	False	False	False	False
Q9BY76	Q02763	ANGPTL4	TEK	True	False	False	False	False	False
P04004	Q92692	VTN	NECTIN2	True	False	False	False	False	False
Q68D85	Q96BF3	NCR3LG1	TMIGD2	True	False	False	False	False	False
Q9Y6C2	P01137	EMILIN1	TGFB1	True	False	True	True	False	True
Q13145	COMPLEX:P36897_P37173	BAMBI	TGFBR1_TGFBR2	True	False	True	True	False	True
P19883	P61812	FST	TGFB2	True	True	False	True	True	False
